frame,time_sec,hand,normalized_distance,head_scale_px,head_source,wrist_x,wrist_y,head_cx,head_cy,c0_x,c0_y,c4_x,c4_y,c8_x,c8_y,c12_x,c12_y,c16_x,c16_y,c20_x,c20_y
1166,38.867,Right,2.2687,176.51,ear,111.32,390.99,632.73,332.20,111.32,390.99,233.21,304.81,203.89,294.64,162.16,294.51,128.21,294.27,95.43,294.56
1167,38.900,Right,2.2975,180.00,ear,99.96,383.10,628.90,329.51,99.96,383.10,217.08,291.58,188.09,281.43,149.85,289.35,113.54,292.27,80.80,296.72
1168,38.933,Right,2.3949,180.54,ear,93.60,380.70,628.28,329.97,93.60,380.70,200.43,267.58,166.92,264.08,126.90,262.27,88.79,263.66,56.14,269.44
1169,38.967,Right,2.4541,180.43,ear,98.00,375.40,627.81,330.40,98.00,375.40,196.73,229.19,165.47,256.11,117.82,257.08,77.12,261.27,43.04,274.57
1170,39.000,Right,2.3693,180.65,ear,102.18,376.37,627.04,330.53,102.18,376.37,212.06,225.71,181.20,241.91,130.18,239.86,86.35,243.88,45.18,251.23
1171,39.033,Left,2.3441,180.44,ear,94.42,376.36,626.98,330.56,94.42,376.36,216.67,227.84,198.70,225.11,146.43,199.13,101.39,204.09,57.83,211.30
1172,39.067,Right,2.3074,180.26,ear,98.24,366.82,626.84,332.29,98.24,366.82,229.46,209.46,196.74,241.22,152.90,216.98,111.11,228.97,68.38,237.61
1173,39.100,Right,2.2204,179.27,ear,110.41,368.18,624.36,331.23,110.41,368.18,240.96,205.58,238.54,233.35,182.57,224.89,135.74,232.67,89.67,238.39
1174,39.133,Right,2.1418,179.44,ear,115.22,363.66,624.39,330.88,115.22,363.66,261.55,204.21,228.69,226.76,189.95,222.54,149.28,222.57,106.34,224.89
1175,39.167,Right,2.1473,179.38,ear,116.59,363.45,624.18,330.51,116.59,363.45,260.28,204.23,238.22,227.82,198.46,226.37,158.20,225.08,118.57,218.87
1176,39.200,Right,2.1168,179.20,ear,116.26,365.33,623.99,329.94,116.26,365.33,266.06,204.36,239.96,230.15,202.55,226.20,163.99,224.13,126.04,217.60
1177,39.233,Right,2.1181,178.72,ear,115.23,365.85,624.65,327.91,115.23,365.85,266.61,205.03,241.06,227.91,202.78,223.96,163.81,223.94,125.59,218.57
1178,39.267,Right,2.0726,178.26,ear,115.62,365.25,624.80,326.76,115.62,365.25,275.41,206.64,238.60,237.17,205.66,231.58,167.17,232.00,129.45,226.07
1179,39.300,Right,2.0847,178.45,ear,114.35,365.68,626.44,326.71,114.35,365.68,275.01,204.67,231.05,248.27,198.13,242.45,161.47,240.28,127.54,231.56
1180,39.333,Right,2.0671,180.20,ear,111.38,367.22,627.48,325.94,111.38,367.22,276.26,201.90,227.90,249.67,195.71,243.49,158.74,242.09,123.68,235.49
1181,39.367,Right,2.0952,178.74,ear,109.11,367.27,630.21,325.88,109.11,367.27,277.11,201.14,229.77,248.04,196.31,246.16,160.51,243.66,125.53,234.65
1182,39.400,Right,2.0648,180.69,ear,106.92,364.82,631.33,324.76,106.92,364.82,279.33,201.08,228.06,247.40,194.76,244.65,160.56,241.94,126.35,234.40
1183,39.433,Right,2.0944,179.59,ear,108.32,365.75,632.70,323.27,108.32,365.75,278.55,196.54,226.15,249.81,191.69,246.36,156.39,244.65,122.62,237.33
1184,39.467,Right,2.1326,178.22,ear,108.22,364.68,635.49,320.85,108.22,364.68,276.02,197.44,226.49,249.39,190.09,248.45,155.36,244.58,118.25,235.92
1185,39.500,Right,2.1457,180.12,ear,108.03,363.25,636.72,321.01,108.03,363.25,270.26,198.20,224.01,247.37,188.62,246.79,153.32,245.88,117.52,238.28
1186,39.533,Right,2.2014,179.53,ear,106.02,362.92,639.33,319.87,106.02,362.92,266.44,188.91,221.73,246.64,185.85,246.28,148.52,249.98,114.66,240.31
1187,39.567,Right,2.2329,179.09,ear,109.46,363.09,641.08,316.67,109.46,363.09,265.60,179.06,220.03,249.87,182.37,246.48,143.78,250.48,107.71,241.94
1188,39.600,Right,2.2258,179.39,ear,109.66,363.22,643.46,315.53,109.66,363.22,270.38,173.23,220.74,254.39,175.74,257.03,133.80,260.66,102.50,248.77
1189,39.633,Right,2.2546,179.11,ear,112.98,360.15,646.83,314.62,112.98,360.15,269.77,170.08,216.19,257.86,175.78,259.13,133.76,264.64,100.53,255.71
1190,39.667,Right,2.2628,178.92,ear,116.64,357.43,648.19,313.58,116.64,357.43,270.50,167.78,220.59,256.82,180.86,263.64,142.66,274.15,111.90,262.21
1191,39.700,Right,2.2653,179.11,ear,118.38,357.02,649.09,312.85,118.38,357.02,270.39,167.17,220.99,258.12,185.75,265.16,147.65,273.45,113.77,266.15
1192,39.733,Right,2.2513,179.04,ear,123.47,357.35,648.94,312.06,123.47,357.35,271.68,170.11,223.97,260.63,184.66,272.24,149.21,278.10,123.46,270.11
1193,39.767,Right,2.2065,178.22,ear,131.97,359.33,649.38,311.56,131.97,359.33,281.09,173.71,236.72,262.60,194.79,271.43,156.29,276.80,133.90,270.86
1194,39.800,Right,2.1702,178.73,ear,133.96,354.42,649.68,309.36,133.96,354.42,284.96,177.31,242.55,261.32,211.98,266.77,175.71,276.32,148.70,270.49
1195,39.833,Right,2.1081,178.89,ear,138.75,358.18,649.98,306.65,138.75,358.18,294.16,181.74,251.49,260.71,210.82,277.49,170.24,284.22,143.09,275.44
1196,39.867,Right,2.0649,179.04,ear,147.69,360.88,649.74,306.16,147.69,360.88,301.97,180.72,255.24,262.16,211.52,276.81,171.46,283.02,143.68,272.63
1197,39.900,Right,2.0226,178.98,ear,146.43,366.35,648.81,302.83,146.43,366.35,305.98,186.56,256.52,266.78,223.25,276.43,178.52,285.40,151.86,275.73
1198,39.933,Right,2.0027,178.48,ear,147.07,370.29,648.05,302.43,147.07,370.29,310.68,184.29,256.70,265.03,223.37,279.27,179.89,286.21,157.25,275.49
1199,39.967,Right,2.0056,177.62,ear,147.89,371.74,647.00,301.55,147.89,371.74,310.57,184.41,263.37,261.12,228.20,281.51,183.63,288.58,157.15,273.15
1200,40.000,Right,2.0104,177.30,ear,152.48,370.94,646.99,297.04,152.48,370.94,309.72,181.71,262.62,264.99,223.38,280.56,182.65,286.96,159.24,270.91
1201,40.033,Right,2.0063,176.99,ear,154.60,369.20,646.39,296.50,154.60,369.20,310.67,180.77,263.91,262.97,222.27,280.94,182.88,287.59,161.75,271.46
1202,40.067,Right,2.0058,176.51,ear,154.73,368.30,645.78,296.88,154.73,368.30,311.38,180.58,267.89,257.93,229.88,279.40,188.74,286.72,167.58,269.99
1203,40.100,Right,2.0380,175.72,ear,157.40,369.45,644.95,297.16,157.40,369.45,306.53,180.04,267.22,261.37,234.05,278.94,193.88,286.83,170.62,268.79
1204,40.133,Right,2.0486,174.77,ear,154.90,370.45,645.11,298.22,154.90,370.45,306.50,181.87,268.65,261.70,235.24,280.42,195.05,290.75,170.28,272.91
1205,40.167,Right,2.0580,174.42,ear,155.84,368.99,644.67,298.27,155.84,368.99,305.11,181.81,269.15,260.75,236.33,280.93,195.49,290.82,172.40,271.19
1206,40.200,Right,2.0668,174.21,ear,155.58,368.46,644.71,297.30,155.58,368.46,304.08,180.62,269.80,257.08,239.65,279.57,197.38,291.63,175.03,273.14
1207,40.233,Right,2.0678,174.43,ear,156.98,370.31,644.78,297.89,156.98,370.31,302.45,184.29,269.96,260.83,245.50,277.90,200.19,291.88,177.56,277.65
1208,40.267,Right,2.0517,173.73,ear,158.85,371.88,644.55,296.62,158.85,371.88,306.15,184.66,270.72,263.69,246.57,279.47,203.36,291.80,180.45,277.57
1209,40.300,Right,2.0761,172.42,ear,159.15,372.60,645.56,297.34,159.15,372.60,306.43,182.76,273.06,259.20,248.19,279.46,204.37,293.17,183.93,275.50
1210,40.333,Right,2.0801,173.94,ear,158.05,371.90,647.16,297.61,158.05,371.90,304.10,182.60,273.72,259.28,250.38,279.04,206.00,293.88,184.64,277.02
1211,40.367,Right,2.0677,173.98,ear,156.80,372.55,647.18,297.53,156.80,372.55,306.31,182.54,274.66,261.17,251.21,279.66,207.74,293.92,184.31,278.41
1212,40.400,Right,2.0862,172.94,ear,160.33,371.01,649.43,298.22,160.33,371.01,308.55,180.02,271.75,261.93,248.71,279.67,207.20,293.64,184.28,276.13
1213,40.433,Right,2.0895,172.66,ear,159.70,372.03,648.97,298.00,159.70,372.03,306.62,184.18,277.32,254.16,254.30,275.77,210.98,292.04,186.07,278.37
1214,40.467,Right,2.1002,173.36,ear,159.38,371.86,649.94,297.91,159.38,371.86,303.46,186.03,276.34,255.64,251.99,276.43,207.93,293.05,182.38,276.39
1215,40.500,Right,2.1018,173.71,ear,156.85,372.31,649.80,297.18,156.85,372.31,301.87,186.52,274.36,249.15,247.23,275.95,203.21,292.82,179.60,273.62
1216,40.533,Right,2.1051,174.55,ear,156.06,371.91,651.83,297.19,156.06,371.91,301.28,187.09,270.91,259.37,247.19,276.73,203.89,291.94,179.87,272.68
1217,40.567,Right,2.1081,174.58,ear,156.48,371.53,652.59,297.28,156.48,371.53,301.24,187.76,271.51,257.79,248.39,274.86,203.93,291.96,179.83,272.73
1218,40.600,Right,2.1050,174.86,ear,157.01,371.86,652.76,297.33,157.01,371.86,301.43,187.52,271.87,260.54,244.17,279.07,200.29,292.92,178.64,272.62
1219,40.633,Right,2.0899,176.25,ear,156.58,371.14,653.09,296.42,156.58,371.14,301.87,185.42,274.19,257.82,248.78,277.39,206.24,292.83,182.44,273.73
1220,40.667,Right,2.0826,176.50,ear,158.03,371.10,653.79,296.53,158.03,371.10,303.01,186.72,274.08,256.18,247.23,277.06,203.69,292.86,182.25,271.42
1221,40.700,Right,2.0864,176.17,ear,157.53,371.27,654.49,296.45,157.53,371.27,303.57,187.13,276.37,253.34,248.14,278.06,203.40,293.86,182.43,272.77
1222,40.733,Right,2.1075,175.32,ear,155.91,369.95,655.49,296.48,155.91,369.95,301.94,189.13,277.04,252.47,253.60,275.31,210.83,291.07,186.21,272.30
1223,40.767,Right,2.0946,175.58,ear,157.96,370.72,655.43,296.09,157.96,370.72,303.49,189.33,279.92,251.44,259.56,272.80,213.92,290.77,191.51,275.52
1224,40.800,Right,2.0541,175.43,ear,162.32,369.32,655.41,294.00,162.32,369.32,311.72,185.70,280.98,260.56,258.47,280.32,215.30,295.19,194.01,275.84
1225,40.833,Right,2.0404,175.49,ear,165.37,372.75,655.55,294.42,165.37,372.75,313.60,188.19,282.03,260.24,258.64,279.48,218.85,291.19,195.43,273.10
1226,40.867,Right,2.0169,174.20,ear,168.17,370.41,656.36,293.18,168.17,370.41,320.05,191.53,288.93,263.05,263.76,280.53,221.53,295.99,203.62,279.12
1227,40.900,Right,2.0060,174.69,ear,168.46,370.42,656.62,293.05,168.46,370.42,321.38,191.00,283.29,268.64,263.08,282.49,220.20,296.34,201.18,282.05
1228,40.933,Right,2.0071,174.79,ear,169.13,369.90,656.81,293.30,169.13,369.90,320.94,191.99,290.94,257.04,265.03,280.00,229.91,289.68,204.44,275.19
1229,40.967,Right,2.0028,174.98,ear,174.36,367.82,657.24,293.85,174.36,367.82,322.54,189.91,291.78,254.59,268.81,273.78,230.87,286.53,208.38,271.95
1230,41.000,Right,1.9771,175.45,ear,180.87,367.36,657.59,294.04,180.87,367.36,326.80,189.58,289.02,251.55,269.66,266.91,234.62,280.10,219.91,271.40
1231,41.033,Right,1.9463,176.20,ear,182.65,369.87,657.96,293.80,182.65,369.87,331.06,190.10,292.46,251.29,276.12,267.44,242.74,279.86,221.64,271.95
1232,41.067,Right,1.9096,176.50,ear,186.77,367.13,658.62,293.57,186.77,367.13,337.27,191.90,284.10,246.31,277.39,256.78,254.97,268.63,237.51,264.15
1233,41.100,Right,1.8964,176.03,ear,204.08,359.09,659.34,293.45,204.08,359.09,342.98,186.89,309.87,221.56,301.81,236.87,281.54,253.57,264.91,249.54
1234,41.133,Right,1.8687,176.36,ear,209.91,365.13,659.38,292.77,209.91,365.13,345.42,192.56,314.25,222.95,313.80,226.74,303.14,231.75,291.44,231.79
1235,41.167,Right,1.9135,174.36,ear,226.37,364.39,661.36,295.44,226.37,364.39,338.29,185.02,337.13,195.05,342.09,198.56,328.78,211.37,314.05,217.28
1236,41.200,Right,1.9432,174.82,ear,246.99,361.42,661.87,295.50,246.99,361.42,344.60,174.07,328.29,191.90,329.74,189.81,322.67,203.95,332.22,190.79
1237,41.233,Right,1.8278,173.63,ear,250.23,365.38,663.55,295.36,250.23,365.38,365.55,186.22,359.06,146.53,358.53,139.98,363.66,146.75,364.11,161.23
1238,41.267,Right,1.8114,173.17,ear,272.30,364.46,665.19,296.15,272.30,364.46,371.47,186.09,371.55,104.13,379.36,101.34,383.37,109.22,375.53,131.97
1239,41.300,Right,1.8270,172.31,ear,280.66,359.24,666.20,296.91,280.66,359.24,373.07,182.11,402.00,77.89,410.66,76.99,416.70,83.67,404.80,104.72
1240,41.333,Right,1.9063,172.47,ear,304.82,328.79,666.36,296.94,304.82,328.79,368.09,122.44,404.23,8.53,417.25,7.13,427.90,31.48,429.18,69.26
1241,41.367,Right,1.8509,172.28,ear,319.61,312.38,665.97,297.50,319.61,312.38,373.22,95.98,436.78,-7.75,453.52,-5.34,462.50,16.23,457.34,56.33
1242,41.400,Right,1.8236,171.04,ear,344.93,298.26,666.51,298.54,344.93,298.26,403.37,89.85,453.82,14.24,469.34,7.68,481.76,17.15,486.21,44.02
1243,41.433,Right,1.7438,170.88,ear,368.20,277.94,665.47,298.47,368.20,277.94,417.30,74.22,473.47,-6.90,487.37,-10.81,505.12,2.24,516.19,36.10
1244,41.467,Right,1.6124,170.87,ear,391.93,268.55,665.47,301.39,391.93,268.55,425.87,129.79,486.13,6.75,508.15,-7.38,529.51,0.68,542.54,20.83
1245,41.500,Right,1.5328,170.67,ear,410.87,243.97,665.78,302.80,410.87,243.97,442.50,136.04,511.11,12.69,534.45,-0.59,550.93,-1.62,567.53,11.47
1246,41.533,Right,1.4893,170.50,ear,421.51,234.60,665.96,303.31,421.51,234.60,501.73,56.70,559.63,-17.19,573.96,-15.81,584.02,1.21,582.82,38.57
1247,41.567,Right,1.3454,170.62,ear,454.79,215.94,666.03,305.81,454.79,215.94,498.34,71.69,556.82,-8.45,582.79,-15.79,605.66,-0.23,619.85,26.91
1248,41.600,Right,1.2345,169.82,ear,486.40,202.75,667.36,308.58,486.40,202.75,544.01,71.25,588.76,-7.26,605.01,-10.21,621.38,2.99,627.07,32.48
1249,41.633,Right,1.1239,169.32,ear,503.05,211.03,666.53,308.43,503.05,211.03,563.72,72.06,601.52,10.45,616.67,8.13,632.48,19.18,640.09,43.87
1250,41.667,Right,1.0763,166.38,ear,517.89,214.23,667.28,312.99,517.89,214.23,586.64,75.74,613.06,14.18,629.37,17.91,642.35,31.42,647.52,62.00
1252,41.733,Left,0.8837,162.47,ear,548.34,233.54,665.77,316.15,548.34,233.54,644.24,172.09,675.83,145.26,669.58,134.87,656.72,130.07,635.73,130.39
1253,41.767,Right,0.9194,159.43,ear,545.35,238.14,666.23,321.05,545.35,238.14,594.69,158.27,632.47,126.67,654.89,128.73,672.85,136.38,678.32,148.06
1254,41.800,Right,0.9647,157.76,ear,536.38,239.58,664.31,322.01,536.38,239.58,609.68,164.63,639.07,139.77,656.91,137.71,672.26,141.62,680.43,148.25
1255,41.833,Right,1.0279,157.40,ear,527.20,237.19,663.85,323.81,527.20,237.19,591.93,168.18,636.18,142.26,656.65,140.17,675.72,143.00,686.08,149.08
1256,41.867,Right,1.0202,156.87,ear,524.83,242.01,662.33,323.92,524.83,242.01,585.37,173.76,631.84,142.18,653.13,141.62,674.50,141.79,683.50,149.74
1257,41.900,Right,1.0004,156.04,ear,526.44,243.89,660.45,323.93,526.44,243.89,566.65,170.30,638.86,141.60,658.34,141.30,676.22,142.59,683.88,151.84
1258,41.933,Right,0.9745,156.90,ear,526.92,246.83,658.86,324.11,526.92,246.83,580.30,172.70,636.02,140.10,657.68,139.42,674.77,140.64,679.71,152.50
1259,41.967,Right,0.9725,155.88,ear,527.97,246.25,658.16,323.91,527.97,246.25,568.82,170.73,636.41,141.55,658.84,139.05,674.85,139.64,680.71,152.80
1260,42.000,Right,0.9854,155.90,ear,526.44,244.67,658.05,323.91,526.44,244.67,568.55,169.90,636.74,139.07,658.21,139.20,673.85,140.38,681.44,152.08
1261,42.033,Right,0.9726,155.26,ear,526.76,245.71,656.82,322.43,526.76,245.71,566.35,168.69,635.08,138.30,659.05,138.22,675.76,138.90,682.20,151.73
1262,42.067,Right,0.9635,155.90,ear,528.69,244.65,656.93,322.87,528.69,244.65,564.22,169.69,632.89,139.74,657.82,138.83,675.89,139.29,682.75,152.08
1263,42.100,Right,0.9661,155.89,ear,528.41,244.68,656.91,323.24,528.41,244.68,563.49,168.24,637.02,138.88,659.27,138.73,675.98,139.93,682.75,151.60
1264,42.133,Right,0.9747,156.08,ear,525.80,245.89,656.84,323.18,525.80,245.89,566.67,170.29,638.28,138.40,659.11,138.62,674.52,140.04,682.21,151.85
1265,42.167,Right,0.9854,155.22,ear,523.85,246.78,656.37,323.16,523.85,246.78,578.60,169.05,635.70,137.20,656.50,138.68,672.70,140.41,680.69,153.12
1266,42.200,Right,1.0023,155.61,ear,523.04,243.53,656.59,324.10,523.04,243.53,574.24,169.21,637.34,136.95,657.99,138.30,673.71,140.03,681.65,151.92
1267,42.233,Right,1.0249,154.61,ear,522.22,239.05,656.18,323.69,522.22,239.05,568.02,166.11,643.00,137.69,662.31,137.42,675.84,140.05,681.82,152.79
1268,42.267,Right,1.0637,155.33,ear,519.39,230.74,655.84,323.90,519.39,230.74,599.84,168.35,641.64,136.32,657.34,134.59,670.31,135.99,677.09,150.88
1269,42.300,Right,1.0916,155.21,ear,511.35,232.58,655.95,320.88,511.35,232.58,593.08,160.18,648.04,124.41,657.80,127.51,663.07,131.54,663.95,140.00
1270,42.333,Right,1.1741,155.85,ear,500.33,222.28,655.99,318.47,500.33,222.28,582.23,144.23,635.86,112.89,645.00,115.91,648.79,119.21,649.10,125.52
1271,42.367,Right,1.2077,155.80,ear,488.21,230.20,656.67,316.17,488.21,230.20,580.58,144.08,622.31,104.13,627.92,104.03,627.76,108.05,619.17,114.28
1272,42.400,Left,1.2522,156.10,ear,479.61,229.59,657.05,311.57,479.61,229.59,576.61,119.33,614.35,89.48,608.81,87.39,599.49,90.60,579.94,104.28
1279,42.633,Right,2.0394,166.00,ear,222.96,307.73,661.67,298.92,222.96,307.73,334.44,140.49,367.56,131.29,362.35,137.92,352.06,143.84,338.26,136.16
1280,42.667,Right,2.1999,166.79,ear,213.01,325.05,661.57,296.87,213.01,325.05,325.92,148.62,285.48,175.46,281.26,171.09,277.69,172.34,268.61,173.37
1281,42.700,Right,2.2110,167.31,ear,218.67,334.35,661.68,293.52,218.67,334.35,320.43,150.74,292.99,195.74,287.50,203.42,270.75,208.81,254.02,208.39
1282,42.733,Right,2.1665,167.79,ear,195.42,352.14,661.07,293.27,195.42,352.14,319.65,168.44,287.11,221.44,279.06,228.38,260.03,237.78,240.53,236.76
1283,42.767,Right,2.1860,170.45,ear,181.23,368.61,658.62,289.11,181.23,368.61,297.95,195.58,259.62,241.05,247.11,251.63,226.07,261.09,203.84,258.92
1284,42.800,Right,2.2076,170.71,ear,176.26,378.77,655.58,290.80,176.26,378.77,288.15,207.00,264.74,263.49,252.02,276.06,226.18,287.16,198.11,276.54
1285,42.833,Right,2.2019,171.75,ear,150.15,368.27,652.04,291.51,150.15,368.27,282.95,209.10,269.34,259.73,247.71,276.63,222.20,283.40,190.66,268.36
1286,42.867,Right,2.2355,173.02,ear,148.08,365.12,647.79,292.23,148.08,365.12,269.42,212.05,256.31,262.27,237.77,267.78,215.32,273.41,179.50,270.33
1287,42.900,Right,2.2787,172.40,ear,134.77,364.99,644.80,292.36,134.77,364.99,258.89,218.90,242.78,260.11,220.60,271.94,198.02,274.29,159.98,270.48
1288,42.933,Right,2.3252,173.41,ear,132.88,368.19,640.12,292.46,132.88,368.19,242.69,224.50,236.80,255.72,209.74,274.27,185.10,279.10,149.95,274.96
1289,42.967,Right,2.4014,173.31,ear,116.03,365.99,638.17,292.25,116.03,365.99,227.45,225.04,222.72,261.14,198.30,270.24,175.28,273.42,144.33,269.82
1290,43.000,Right,2.4047,173.22,ear,113.15,366.55,635.44,292.27,113.15,366.55,224.27,225.50,216.68,256.48,195.25,273.80,171.79,277.65,138.78,272.16
1291,43.033,Right,2.3926,174.29,ear,114.26,368.46,633.27,292.33,114.26,368.46,221.13,228.94,211.95,262.71,192.25,276.62,171.58,279.79,135.93,272.31
1292,43.067,Right,2.4307,173.01,ear,112.62,368.26,632.50,292.60,112.62,368.26,216.51,230.86,209.06,265.13,190.89,278.73,169.04,283.86,135.92,276.98
1293,43.100,Right,2.4258,172.91,ear,111.95,367.98,632.46,292.90,111.95,367.98,217.63,230.87,204.73,269.17,191.23,278.64,169.48,282.62,134.52,278.54
1294,43.133,Right,2.4214,172.88,ear,113.06,368.06,632.40,292.75,113.06,368.06,218.52,230.08,206.64,272.50,193.13,280.59,171.87,284.33,138.52,276.54
1295,43.167,Right,2.3825,173.59,ear,113.31,368.67,632.31,292.83,113.31,368.67,223.09,232.94,217.84,273.61,197.45,281.34,174.33,285.49,138.95,276.57
1296,43.200,Right,2.3743,174.33,ear,117.08,368.82,631.47,292.87,117.08,368.82,222.73,227.60,217.03,275.57,194.49,283.72,164.48,289.62,134.37,275.44
1297,43.233,Right,2.3628,174.59,ear,118.41,367.60,631.84,292.90,118.41,367.60,224.79,225.88,214.98,268.41,193.72,284.12,161.57,290.24,133.14,272.90
1298,43.267,Right,2.3654,175.03,ear,119.36,367.76,632.35,293.23,119.36,367.76,223.87,225.75,213.04,272.29,191.68,285.48,159.87,290.74,132.32,272.24
1299,43.300,Right,2.3617,175.00,ear,121.54,366.67,632.73,293.48,121.54,366.67,225.45,223.16,209.19,274.18,187.05,286.44,156.91,289.01,131.41,271.43
1300,43.333,Right,2.3359,174.42,ear,120.13,366.20,633.28,293.59,120.13,366.20,232.12,222.46,210.49,272.66,188.44,284.51,159.93,286.71,132.47,269.88
1301,43.367,Right,2.3388,175.61,ear,124.47,366.98,635.57,293.00,124.47,366.98,231.31,220.51,213.25,273.93,191.22,285.99,159.81,288.87,135.96,271.64
1302,43.400,Right,2.3214,176.97,ear,123.79,366.06,639.05,292.70,123.79,366.06,234.27,222.53,217.85,270.72,194.14,282.76,162.42,288.38,141.46,271.66
1303,43.433,Right,2.3113,175.51,ear,128.38,365.10,640.04,293.32,128.38,365.10,241.43,217.98,217.73,271.69,195.03,283.14,164.22,288.30,145.54,268.93
1304,43.467,Right,2.3042,175.96,ear,122.30,367.33,640.55,293.67,122.30,367.33,241.80,220.17,231.50,260.47,205.41,280.72,168.85,289.46,147.71,266.36
1305,43.500,Right,2.3065,176.21,ear,123.19,369.84,641.65,293.82,123.19,369.84,241.89,220.54,233.15,264.85,204.56,284.64,168.33,289.09,145.40,269.16
1306,43.533,Right,2.3084,175.76,ear,126.23,370.07,642.30,294.46,126.23,370.07,243.52,219.63,235.06,267.22,204.16,287.53,170.03,291.48,148.55,270.12
1307,43.567,Right,2.3151,175.74,ear,127.89,368.53,642.81,295.40,127.89,368.53,243.29,218.51,232.84,266.78,202.42,287.07,171.22,290.09,150.09,267.82
1308,43.600,Right,2.3422,174.59,ear,127.15,368.18,644.06,294.96,127.15,368.18,242.36,218.44,235.11,264.96,203.04,287.91,172.72,290.20,151.05,269.58
1309,43.633,Right,2.3534,175.05,ear,126.54,366.51,645.45,294.77,126.54,366.51,240.48,219.20,233.09,266.57,201.84,285.71,172.18,288.88,151.12,268.39
1310,43.667,Right,2.3566,174.90,ear,124.82,365.43,645.52,294.86,124.82,365.43,240.05,220.92,229.65,263.76,203.68,284.89,172.64,288.51,151.51,269.79
1311,43.700,Right,2.3604,174.99,ear,122.96,366.04,645.58,293.82,122.96,366.04,238.96,221.15,228.50,263.11,205.01,284.19,171.06,288.66,149.20,270.79
1312,43.733,Right,2.3624,175.80,ear,120.81,367.26,645.99,293.54,120.81,367.26,237.42,218.97,228.72,266.43,203.51,284.39,168.94,289.27,147.97,270.41
1313,43.767,Right,2.3684,175.10,ear,122.29,368.15,645.55,294.50,122.29,368.15,238.12,217.08,229.66,265.67,206.39,283.69,173.74,289.75,152.45,269.76
1314,43.800,Right,2.3410,175.66,ear,126.89,368.37,644.79,294.51,126.89,368.37,240.39,219.99,223.71,265.23,207.25,284.16,177.65,289.88,155.80,271.91
1315,43.833,Right,2.3150,175.92,ear,127.77,366.26,644.48,294.36,127.77,366.26,244.25,219.06,218.21,273.33,207.17,279.75,184.56,283.40,165.29,267.41
1316,43.867,Right,2.2522,175.87,ear,129.77,362.77,644.35,294.43,129.77,362.77,255.29,220.22,236.14,257.20,226.23,270.66,206.07,277.43,182.57,260.59
1317,43.900,Right,2.2547,175.41,ear,138.54,360.88,643.95,294.66,138.54,360.88,255.38,220.89,238.30,259.55,232.25,262.30,212.64,269.02,185.19,265.57
1318,43.933,Right,2.2225,174.84,ear,140.17,357.79,644.20,295.25,140.17,357.79,255.24,229.32,258.45,248.28,249.06,249.58,230.11,255.57,205.15,259.59
1319,43.967,Right,2.0891,174.75,ear,150.60,359.72,644.17,295.60,150.60,359.72,266.34,238.86,284.71,231.85,278.15,236.65,262.26,244.00,228.75,254.28
1320,44.000,Right,2.0718,174.35,ear,153.29,359.66,643.25,295.54,153.29,359.66,275.64,232.43,289.83,220.91,286.59,223.00,275.17,225.36,241.05,236.20
1321,44.033,Right,1.9878,174.76,ear,149.08,364.80,642.86,295.49,149.08,364.80,288.84,234.71,305.38,213.06,301.98,213.35,287.03,215.44,252.15,228.87
1322,44.067,Right,1.9513,174.60,ear,152.80,365.36,642.65,295.35,152.80,365.36,290.31,235.26,313.97,205.66,310.31,201.39,296.71,208.44,261.50,219.67
1323,44.100,Right,1.9306,174.42,ear,163.21,369.76,642.68,295.75,163.21,369.76,296.85,227.17,321.23,195.40,313.91,192.50,296.54,193.46,261.29,193.70
1324,44.133,Right,1.8840,174.89,ear,181.01,369.46,642.55,295.75,181.01,369.46,319.08,233.03,325.84,190.77,317.60,182.81,298.88,182.26,254.01,190.76
1325,44.167,Right,1.7816,175.76,ear,188.83,367.38,643.23,295.58,188.83,367.38,333.62,248.76,348.25,165.84,320.81,164.82,280.16,173.88,237.97,174.64
1326,44.200,Right,1.6948,175.70,ear,200.88,368.75,643.84,295.45,200.88,368.75,347.98,261.83,358.89,190.38,334.55,154.50,284.60,147.75,235.13,159.61
1327,44.233,Right,1.4671,175.27,ear,215.30,363.21,644.69,295.47,215.30,363.21,390.93,254.00,370.25,185.07,342.66,136.78,295.44,137.33,241.40,150.28
